Lectura analógica,Tiempo
154.0,1153.0
155.0,1153.0
160.0,1153.0
173.0,1175.0
172.0,1175.0
173.0,1175.0
178.0,1175.0
166.0,1175.0
165.0,1175.0
166.0,1175.0
171.0,1175.0
139.0,1175.0
131.0,1175.0
132.0,1175.0
137.0,1175.0
146.0,1175.0
138.0,1175.0
139.0,1175.0
145.0,1175.0
191.0,1175.0
181.0,1175.0
182.0,1175.0
188.0,1175.0
156.0,1175.0
168.0,1175.0
169.0,1175.0
174.0,1175.0
177.0,1175.0
144.0,1175.0
144.0,1175.0
150.0,1175.0
204.0,1175.0
154.0,1175.0
155.0,1175.0
160.0,1175.0
173.0,1197.0
172.0,1197.0
173.0,1197.0
178.0,1197.0
166.0,1197.0
165.0,1197.0
166.0,1197.0
171.0,1197.0
139.0,1197.0
130.0,1197.0
131.0,1197.0
137.0,1197.0
145.0,1197.0
138.0,1197.0
139.0,1197.0
144.0,1197.0
191.0,1197.0
181.0,1197.0
182.0,1197.0
187.0,1197.0
156.0,1197.0
168.0,1197.0
168.0,1197.0
174.0,1197.0
177.0,1197.0
144.0,1197.0
144.0,1197.0
149.0,1197.0
203.0,1197.0
154.0,1197.0
154.0,1197.0
160.0,1197.0
173.0,1220.0
172.0,1220.0
173.0,1220.0
179.0,1220.0
165.0,1220.0
165.0,1220.0
166.0,1220.0
172.0,1220.0
138.0,1220.0
130.0,1220.0
130.0,1220.0
137.0,1220.0
144.0,1220.0
138.0,1220.0
138.0,1220.0
145.0,1220.0
191.0,1220.0
183.0,1220.0
182.0,1220.0
188.0,1220.0
156.0,1220.0
168.0,1220.0
169.0,1220.0
174.0,1220.0
176.0,1220.0
142.0,1220.0
143.0,1220.0
149.0,1220.0
204.0,1220.0
154.0,1220.0
154.0,1220.0
160.0,1220.0
173.0,1242.0
172.0,1242.0
173.0,1242.0
178.0,1242.0
166.0,1242.0
165.0,1242.0
166.0,1242.0
171.0,1242.0
137.0,1242.0
129.0,1242.0
130.0,1242.0
135.0,1242.0
144.0,1242.0
136.0,1242.0
138.0,1242.0
144.0,1242.0
192.0,1242.0
181.0,1242.0
182.0,1242.0
188.0,1242.0
156.0,1242.0
168.0,1242.0
167.0,1242.0
173.0,1242.0
176.0,1242.0
141.0,1242.0
143.0,1242.0
148.0,1242.0
203.0,1242.0
153.0,1242.0
154.0,1242.0
159.0,1242.0
173.0,1264.0
172.0,1264.0
173.0,1264.0
178.0,1264.0
165.0,1264.0
165.0,1264.0
166.0,1264.0
171.0,1264.0
137.0,1264.0
129.0,1264.0
129.0,1264.0
135.0,1264.0
143.0,1264.0
136.0,1264.0
137.0,1264.0
142.0,1264.0
191.0,1264.0
181.0,1264.0
182.0,1264.0
187.0,1264.0
156.0,1264.0
167.0,1264.0
168.0,1264.0
173.0,1264.0
175.0,1264.0
141.0,1264.0
142.0,1264.0
147.0,1264.0
203.0,1264.0
153.0,1264.0
153.0,1264.0
159.0,1264.0
172.0,1286.0
172.0,1286.0
173.0,1286.0
178.0,1286.0
165.0,1286.0
164.0,1286.0
165.0,1286.0
171.0,1286.0
136.0,1286.0
128.0,1286.0
128.0,1286.0
135.0,1286.0
143.0,1286.0
134.0,1286.0
137.0,1286.0
142.0,1286.0
192.0,1286.0
182.0,1286.0
183.0,1286.0
187.0,1286.0
157.0,1286.0
168.0,1286.0
169.0,1286.0
174.0,1286.0
175.0,1286.0
141.0,1286.0
141.0,1286.0
147.0,1286.0
204.0,1286.0
153.0,1286.0
154.0,1286.0
159.0,1286.0
172.0,1309.0
172.0,1309.0
172.0,1309.0
179.0,1309.0
164.0,1309.0
164.0,1309.0
165.0,1309.0
170.0,1309.0
135.0,1309.0
128.0,1309.0
128.0,1309.0
133.0,1309.0
142.0,1309.0
134.0,1309.0
135.0,1309.0
142.0,1309.0
191.0,1309.0
181.0,1309.0
181.0,1309.0
187.0,1309.0
156.0,1309.0
167.0,1309.0
168.0,1309.0
173.0,1309.0
175.0,1309.0
140.0,1309.0
140.0,1309.0
147.0,1309.0
203.0,1309.0
153.0,1309.0
153.0,1309.0
159.0,1309.0
172.0,1331.0
171.0,1331.0
172.0,1331.0
178.0,1331.0
164.0,1331.0
164.0,1331.0
165.0,1331.0
171.0,1331.0
134.0,1331.0
126.0,1331.0
128.0,1331.0
133.0,1331.0
142.0,1331.0
134.0,1331.0
134.0,1331.0
141.0,1331.0
192.0,1331.0
181.0,1331.0
182.0,1331.0
187.0,1331.0
156.0,1331.0
167.0,1331.0
167.0,1331.0
173.0,1331.0
175.0,1331.0
139.0,1331.0
139.0,1331.0
145.0,1331.0
203.0,1331.0
152.0,1331.0
153.0,1331.0
159.0,1331.0
172.0,1353.0
172.0,1353.0
173.0,1353.0
178.0,1353.0
164.0,1353.0
164.0,1353.0
165.0,1353.0
171.0,1353.0
134.0,1353.0
125.0,1353.0
126.0,1353.0
133.0,1353.0
142.0,1353.0
133.0,1353.0
134.0,1353.0
140.0,1353.0
191.0,1353.0
182.0,1353.0
182.0,1353.0
188.0,1353.0
156.0,1353.0
167.0,1353.0
168.0,1353.0
174.0,1353.0
175.0,1353.0
138.0,1353.0
140.0,1353.0
144.0,1353.0
203.0,1353.0
153.0,1353.0
153.0,1353.0
158.0,1353.0
173.0,1375.0
171.0,1375.0
173.0,1375.0
177.0,1375.0
165.0,1375.0
164.0,1375.0
166.0,1375.0
171.0,1375.0
133.0,1375.0
125.0,1375.0
126.0,1375.0
132.0,1375.0
140.0,1375.0
132.0,1375.0
133.0,1375.0
139.0,1375.0
191.0,1375.0
181.0,1375.0
182.0,1375.0
187.0,1375.0
155.0,1375.0
166.0,1375.0
167.0,1375.0
173.0,1375.0
174.0,1375.0
138.0,1375.0
138.0,1375.0
144.0,1375.0
203.0,1375.0
152.0,1375.0
153.0,1375.0
159.0,1375.0
171.0,1398.0
171.0,1398.0
172.0,1398.0
178.0,1398.0
164.0,1398.0
165.0,1398.0
165.0,1398.0
171.0,1398.0
134.0,1398.0
124.0,1398.0
125.0,1398.0
131.0,1398.0
139.0,1398.0
132.0,1398.0
132.0,1398.0
139.0,1398.0
191.0,1398.0
181.0,1398.0
182.0,1398.0
187.0,1398.0
156.0,1398.0
166.0,1398.0
167.0,1398.0
173.0,1398.0
173.0,1398.0
138.0,1398.0
138.0,1398.0
143.0,1398.0
203.0,1398.0
152.0,1398.0
152.0,1398.0
158.0,1398.0
171.0,1420.0
171.0,1420.0
173.0,1420.0
178.0,1420.0
164.0,1420.0
164.0,1420.0
165.0,1420.0
171.0,1420.0
132.0,1420.0
124.0,1420.0
125.0,1420.0
131.0,1420.0
139.0,1420.0
132.0,1420.0
132.0,1420.0
139.0,1420.0
191.0,1420.0
181.0,1420.0
182.0,1420.0
187.0,1420.0
156.0,1420.0
166.0,1420.0
167.0,1420.0
173.0,1420.0
173.0,1420.0
138.0,1420.0
138.0,1420.0
143.0,1420.0
204.0,1420.0
152.0,1420.0
153.0,1420.0
159.0,1420.0
171.0,1442.0
172.0,1442.0
172.0,1442.0
179.0,1442.0
163.0,1442.0
165.0,1442.0
164.0,1442.0
172.0,1442.0
131.0,1442.0
125.0,1442.0
125.0,1442.0
130.0,1442.0
139.0,1442.0
131.0,1442.0
132.0,1442.0
138.0,1442.0
191.0,1442.0
182.0,1442.0
183.0,1442.0
188.0,1442.0
156.0,1442.0
167.0,1442.0
168.0,1442.0
173.0,1442.0
173.0,1442.0
136.0,1442.0
136.0,1442.0
143.0,1442.0
203.0,1442.0
152.0,1442.0
152.0,1442.0
158.0,1442.0
172.0,1465.0
172.0,1465.0
172.0,1465.0
178.0,1465.0
163.0,1465.0
164.0,1465.0
165.0,1465.0
170.0,1465.0
130.0,1465.0
122.0,1465.0
123.0,1465.0
130.0,1465.0
138.0,1465.0
130.0,1465.0
131.0,1465.0
137.0,1465.0
191.0,1465.0
181.0,1465.0
182.0,1465.0
187.0,1465.0
156.0,1465.0
166.0,1465.0
167.0,1465.0
172.0,1465.0
172.0,1465.0
136.0,1465.0
136.0,1465.0
142.0,1465.0
203.0,1465.0
152.0,1465.0
152.0,1465.0
158.0,1465.0
171.0,1487.0
170.0,1487.0
172.0,1487.0
178.0,1487.0
163.0,1487.0
164.0,1487.0
165.0,1487.0
170.0,1487.0
130.0,1487.0
122.0,1487.0
122.0,1487.0
129.0,1487.0
137.0,1487.0
130.0,1487.0
130.0,1487.0
137.0,1487.0
191.0,1487.0
182.0,1487.0
182.0,1487.0
187.0,1487.0
155.0,1487.0
166.0,1487.0
166.0,1487.0
172.0,1487.0
173.0,1487.0
136.0,1487.0
137.0,1487.0
142.0,1487.0
204.0,1487.0
152.0,1487.0
153.0,1487.0
158.0,1487.0
68.0,68.0
